0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.11196
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112043
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112122
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112197
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112267
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112333
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112396
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112455
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.11251
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.114949
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.115078
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.115198
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.115314
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.115426
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.115534
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.115637
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.115736
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.115831
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.115921
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116008
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.11609
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116168
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116243
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116313
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116379
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116442
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116501
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116557
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.118683
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.118799
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.118914
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.119026
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
0.08	0.0817021
0.0840341	0.0855278
0.0878885	0.089377
0.0917287	0.0935396
0.0958943	0.0975105
0.0998628	0.101402
0.103463	0.104939
0.107019	0.108409
0.110751	0.112543
0.114899	0.116607
0.118676	0.119134
2.30739e-08	0.00345698
0.00599065	0.00691666
0.00942046	0.0103658
0.0128496	0.0138105
0.0162723	0.0172408
0.0196854	0.020661
0.0230916	0.0240751
0.0264878	0.0274758
0.0298837	0.0308849
0.033289	0.0343015
0.0366907	0.0379927
0.0401041	0.0410873
0.0433856	0.0445919
0.0467098	0.0477334
0.0501502	0.0515595
0.0536833	0.0547412
0.0568638	0.0579461
0.0600676	0.0611737
0.0632945	0.0641931
0.0665962	0.0678502
0.0699432	0.0708922
0.0732754	0.0745801
0.0766611	0.0776322
